Students	1167
294	220 185 189 24
295	41 70 38 221 130
296	5 19
297	21 22
298	135 124 125 133
299	7 219 126
300	91 141
301	30 31 107
302	35 7 3
303	170 48 147 61
304	93 222 201
305	144
306	96 99 111 97
307	163 57
308	74 217 124 125 142
309	39 223
310	189 24
311	188 58
312	149 20 224 62
313	88 89 186
314	135 28
315	225 5 94 101
316	183 122 34 226
317	101 213 95
318	86 102 55 2 10
319	65 6 31
320	35 7 114 107
321	45
322	227 105 93
323	101 144 98 95
324	20 80 81 161
325	101 35 36 95
326	228
327	120 143 5
328	173 64 196 19
329	105
330	229 150 7 95
331	137 23
332	12 52
333	112 101 95
334	9 158
335	229 84 95
336	50 230
337	200 168
338	135 124
339	207 24 114 206
340	174 7 167
341	49 174 7
342	66 165 56 127
343	198 66
344	104
345	170 59 231 47
346	208 143 108 219
347	28 101 95
348	38 75
349	20 21 232 65 233 234
350	81 124 125
351	178 176 31 107
352	7
353	108 5
354	41 132 53 51
355	122 102 55
356	170 62
357	118 119 226
358	141 43 98 69
359	153 138 6 140
360	88 14 101 158
361	128 82 176 133
362	80 66 165 154
363	60 73 123
364	33 121
365	228 73
366	187 33 143 34 5
367	209 28 94 101
368	235 135 39
369	135 141 28 16
370	208 212 126
371	20 38 133 159
372	28 176
373	66 154
374	88 25 57 236
375	88 237
376	33 100 176 31
377	209 135 28 3
378	64 93 56
379	216 143 34 230
380	157
381	91 98
382	155 96 94 97
383	20 101
384	87 60 238
385	146
386	212 92
387	200 163 37
388	163
389	25 27 10
390	10 57
391	47
392	82 113 30 167
393	83 46
394	198 68
395	128 6
396	229 94 6
397	20 61 133
398	239 141 122 46
399	33 71 51
400	183 240 119
401	8 39 167
402	170 60 65 54 66
403	48 65 43
404	241 72 242
405	155 96 10 97
406	41
407	48 42 92
408	38 168
409	173 216 107
410	88 14 16 202
411	43 58 142 92
412	243 71 103 62
413	29 100 6 240
414	199 231
415	224 38 231 244
416	149 14 16 10
417	6 51
418	245 246 184 98
419	88 80 14 187 127
420	198 60 231
421	243 103 43 100 62
422	112 68 53
423	6 53
424	26
425	25 60 195
426	33 151 192 196
427	101
428	8 53 233 37
429	155 96 94 97 95
430	68 53 57
431	155 96 10 97
432	81 237
433	209 135 65 94
434	224 48 62
435	231 30 244 92
436	80 38 102 202
437	66 200 2 215 154
438	128
439	231 29 30 131
440	48 128 82 247 172
441	120 66 19 168
442	175 176 3 32
443	164 57 3
444	124 137
445	79
446	106 65 175 166
447	183 192 61 159
448	99 111 196
449	155 96 72 10 97
450	27 126
451	187 109 66 154
452	169 117
453	209 28
454	183 14 94 101
455	55 142
456	88 14 2 237
457	86 16 6 51
458	20 192 133 117
459	248 35 150 133
460	86 81 9 249
461	183 86 122 32
462	105 66 154
463	216 51 142 79
464	35 150 107
465	170 42 66 154
466	107
467	88 80 192 237
468	173 64 58
469	155 96 66 97
470	169 192 101 230
471	51 158
472	106 33 250 165
473	8 192 53 52
474	90 215 79
475	6
476	8 101 207 95
477	183 20 10 133
478	60 122 151
479	214 210 51
480	245 216
481	245 141 28 66
482	66 175 74
483	173 216
484	185
485	34 19
486	155 101 97 95
487	245 68 142
488	179 2
489	190 66 154 127
490	88 155 93 51 97
491	94 101 13
492	86 113 250 46
493	48 18 192
494	229 94 197 111
495	88 25 10
496	60 2 213
497	220 128 104 55
498	88 10 237
499	58
500	88 25 209 10
501	66 10 57 154
502	38 99 111
503	10 68 53 51
504	14 205
505	149 20 25 37
506	198 66 200 92
507	251 252 53 51
508	120 150
509	33 143 108 164
510	60 122 253
511	88 80 14 237
512	63 254
513	9 70 2 4
514	183 81 54
515	82
516	20 130 123 107
517	200 203 207 154
518	155 96 235 174 97
519	80 150 7 3
520	149 20 14 133
521	8 91 101 99 97
522	155 96 133 97
523	8 14 94 95
524	169 120 65
525	28 179 94 101
526	52 248
527	183 8 81 23 37
528	35 36 176
529	51 167
530	99 111 196
531	250 40 248
532	255 124 126
533	209 245 10
534	245 28 94 101
535	157 135 35 150
536	106 109 45
537	104 83 164 85
538	183 143 29 100 196
539	102 2 4
540	168 23
541	82 167
542	8 210 242
543	143 11 207 206
544	104 83 67 176
545	120 109 213
546	183 20 22
547	9 157 38 67
548	135 250 4 167
549	4
550	70 210 98 45
551	183 9 70 57
552	198 72 196 206
553	102 103 46 37
554	25 133
555	88 25 98 175
556	183 8 14 16
557	38 200 94 57
558	163
559	120 100 203
560	216 230
561	40 2 207 205
562	14 192 61 133
563	163
564	180 142 3
565	68 51 57 85
566	227 187
567	242 10
568	20 60 32 159
569	198 4 167
570	120 173 67
571	68 37
572	183 6 51 57
573	14 174 68 37
574	183 54 174 101
575	155 96 72 97
576	43 30 244
577	102 256 99 111
578	155 94 101 97
579	118 169 66
580	135 105 172
581	81 98 57 257
582	220 77 161
583	34 29 30
584	245 94 95
585	71 212 69
586	183 86 198 220
587	198 151
588	81 2 10 52
589	52 163
590	38 250 196 244
591	183 53 51 92
592	88 14 51 158
593	38 94 101 95
594	174 57 158 195
595	245 216 2
596	183 70 4 45
597	197 111
598	80 14 33 34
599	183 70 18 53
600	231 131 244 258
601	98 6 53 51
602	142 69
603	259 182 85
604	229 94 203
605	192 231 126 23
606	182 203
607	248 35
608	80 102 2
609	224 66 111
610	17 8 81 250
611	54 40 196 45
612	70 2
613	224 48 62
614	260 197
615	65 26 68
616	241 81 155 96 97
617	33 2
618	220 103 29 240
619	183 8 203 159
620	80 9 51
621	185 35 150 167
622	81 9 202
623	30 58
624	65 68 53
625	40 16 85
626	100
627	173 29 6
628	143 231 131 58
629	209 28 68 57
630	16
631	187 38
632	192 105 213 69
633	210 150 4
634	60 54 115
635	250 51 4 45
636	106 182 68 167
637	199 139 85
638	143 54 66
639	61 62
640	248
641	250 68
642	9 178 130 57
643	192 43 196 212
644	29 248
645	72 6 61
646	183 187 4 61 234
647	118 113 196
648	120 40 107 46
649	187 210 54
650	198 66 2 4
651	29 57 85
652	220 65 66 11
653	198 210 168
654	260 167
655	183
656	181 166 142
657	143 71 110 259
658	183 100
659	112 2
660	187 40 6 248
661	38 65 196
662	106 34 127
663	103 100 61 62
664	261 86 250 72
665	33 210 242 110
666	94 230 207 95
667	60 115 160
668	220 82 104 32
669	70 38 2 4
670	14 16 202
671	261 9 16 202
672	183 80 9 119
673	87 231 29 161 233
674	8 14 113 240
675	38 34 210
676	66 40 147
677	183 43 185 23
678	8 51 46
679	86 65 16 164
680	8 81 9 240
681	76 82 32
682	70 151 249
683	48 42 94 119 95
684	104 54 231 57
685	199 94 182 161 233
686	70 250 72 262
687	175 196 53
688	143 10
689	70 176
690	224 70 238
691	198 70 176 45
692	70 38 4 69
693	220 70 34 4
694	9 70 57 85
695	183 8 70 72
696	224 70 60 42
697	8 70 2 4
698	17 70 210 46
699	70 199 262 69
700	118 41 70 57
701	14 70 2 85
702	8 41 70 65
703	198 43
704	8 187 38 39
705	14 16 10
706	6 53 51 45
707	81 16 51 237
708	65 51 159
709	14 16 10 39
710	113 2
711	8 14 38 43
712	98 132 196 159
713	245 6
714	8 88 157 10
715	38
716	149 16 68 51
717	67 39 223
718	8 14 223
719	38 250 57 223
720	166 35 57 23
721	113 67 133 23
722	8 38 68
723	8 14 112
724	54 231 29 123
725	220 164 248 226
726	100
727	216 34 249
728	143 263
729	141 2 57 142
730	72 175 27 212
731	14 10
732	8 14 213
733	41 176 32
734	8 70 2 4
735	183 259 6 23
736	183 8 16 57
737	8 80 192 185
738	82 248 46
739	40 68 167 107
740	191 32
741	54 93
742	180 67 147
743	241 29 176 32
744	28
745	8 38 192 16 230
746	260 229 167
747	209 210 16 230
748	9 230 32
749	243 170 260
750	40 85
751	8 14 16 57
752	65 66 244
753	65 248 150 117
754	147
755	82 231 29
756	209 135 2 196
757	183 48 68 57
758	66
759	210 66 4
760	113 29 16 176
761	200 40 61 85
762	34 181 240 78
763	185 66 123 40
764	38 196 223
765	8 26 51
766	106 72 16 202
767	70 71 2 182
768	41 33 216 176
769	226 201 127
770	70 2 240 139
771	17 33 250 40 233
772	173 33 66
773	231 29
774	196 230 57
775	118 70 2 57
776	65 66 191
777	9 70 255 2
778	113 164 107
779	14 210 16 10
780	113
781	182 6 219
782	86 81 9 250
783	17 9 40 233 264
784	8 14 16 57
785	68 176
786	255 68 57
787	251 70 16 57
788	187 196 230 127
789	112 70 2 230
790	65 42 204 116
791	9 66 202 147
792	57 167 137
793	192 42 253
794	72 244
795	54 29 57
796	49 98 132
797	198 41 70 57
798	29 6 248 265
799	220 72 39
800	230 68
801	183 70 249 98
802	41 99 111
803	173 209 58 164
804	14 10 223
805	70 230 176
806	8 14 65 6
807	6 68 51 213
808	8 14 68 39
809	8 14 16 57
810	82 104 245 2
811	38 2 57
812	251 252 153 67
813	165 29 154 127
814	231 40 16
815	199 66 2 68
816	70 54 57
817	183 2
818	183 76 41 250
819	70 249 2
820	181
821	70 38 262 57
822	8 9 187 250
823	81 187 122 35 150
824	9 70 2 57
825	241 212 85
826	14 16 197
827	231 29 150
828	227 249 166 78
829	198 57
830	8 14 223
831	82 70 67
832	252 113 167 226
833	209 28 16
834	48 70 60 221
835	183 224 70 260
836	220 112 70 67
837	141 192 2
838	80 81 9 207
839	9 38 57 237
840	198 60 246 184
841	14 16 10 57
842	183 16 68 57
843	9 16 69
844	70 73 40
845	70 143 58 92
846	70 38 2 176
847	70 143
848	209 28 16 213
849	141 40 68 107
850	82 83 182 46
851	57 142
852	187 70 65 2
853	14 70 38 71
854	197
855	199 85 266
856	72 6 168
857	87 245 122 16
858	143 34
859	8 32 23
860	8 14 16 57
861	14 202 57
862	220 70 71 202
863	220 16 4 46
864	81 43 215
865	38 230 133 219
866	9 70 100 176
867	183 8 38 259
868	14 130 16 202
869	9 230
870	245 116
871	41 70 184 98
872	82 141 65 46
873	70 60 42 230
874	94 111 57 177
875	9 70 2 57
876	14 260 16 10
877	41 259
878	183 70 65 262
879	216 34 230 69
880	8 14 16
881	9 70 249 2
882	70 113 65 67
883	94 259
884	70 122 161
885	243 42
886	14 41 202
887	70 210 231 16
888	251 70 38 221 2
889	8 70 60 2 57
890	41 70 72 182
891	245 141 16 142
892	176 107
893	70 65 45 69
894	8 112 230
895	17 2 207 161
896	38 33 196 68
897	220 104 223
898	183 87 4 167
899	259 6 203 69
900	87 210 230
901	209 28 16 57
902	261 71 66 61
903	220 66 202 213
904	113 71 54
905	122 66 40 2
906	245 179 16
907	70 255 249 2
908	9 70 249 262 234
909	198 143 196 203
910	169 87
911	245 141 159
912	231 29 2
913	64 206
914	38 143 34 65
915	183 210 2
916	208 72 98
917	14 16 202 57
918	209 135 263 16
919	48 65
920	209 28 230 57
921	87 4 69
922	187 27 6 57
923	71 166 182 139
924	235 94 101 202
925	220 16 175
926	70 262 230 57
927	70 164 57 85
928	9 70 2 57
929	41 70 4 45
930	41 250 72 193
931	70 181 193
932	70 54 242 249
933	182 58 57
934	9 70 196 57
935	70 249 98 13
936	112 70 38 2
937	9 70 231
938	70 71 181
939	41 70 72 69
940	70 249 98 45
941	220 70 71 67
942	70 2 230 4
943	9 70 2 57
944	118 70 249 2
945	70 184 2
946	183 220 70 249
947	8 70 57 85
948	41 70 230 57
949	70 176 167 168
950	9 70 2 1
951	70 65 2
952	224 70 110 249
953	70 60 199
954	8 70 231 4
955	241 173 70 215
956	70 38 259 4
957	70 16 226
958	70 38 65 46
959	153 138 57 140
960	173 70 249 127
961	41 70 4 147
962	70 259 57
963	198 220 70
964	198 70 193
965	224 70 71
966	183 70 98 176
967	70 199 2 230
968	183 70 139 57
969	183 224 70 242
970	70 16 197
971	70 122 178 249
972	14 70 60 262
973	9 70 38 212
974	70 71 16 197
975	70 210 262
976	198 41 70 1
977	70 230 4 69
978	70 33 65
979	70 210 98 69
980	70 249 51
981	220 70 38
982	198 220 70 38
983	70 60 267
984	70 54 200 207
985	70 65 85
986	70 65 145
987	70 54 64 6
988	8 70 65 242
989	9 70 71
990	70 199 231
991	41 70 34 57
992	183 224 70 199
993	70 60 29
994	70 260 2 193
995	70 231 246 249
996	118 187 70 249
997	70 230 203 85
998	8 9 70 2
999	70 143 246
1000	224 70 249 177 85
1001	41 112 70
1002	183 70 34 57
1003	70 184 262 98
1004	9 70 262 57
1005	70 259 57 69
1006	9 70 262 57
1007	9 70 2 4
1008	113
1009	70 38 2 230
1010	9 70 249 2
1011	183 70 185 4
1012	70 67 219 193
1013	183 70 71 262
1014	70 221 4
1015	70 38 71 230
1016	70 16 202 57
1017	183 70 57
1018	183 9 70 4
1019	224 70 249 45
1020	70 184 215
1021	70 250 46
1022	9 70 181
1023	82 70 210 85
1024	183 8 70 4
1025	41 70 185 4
1026	14 41 70 262
1027	183 112 70 45
1028	251 70 71 262
1029	220 70 38 71
1030	9 70 72 2
1031	198 70 4
1032	70 4
1033	70 65 182 45
1034	70 6 268
1035	183 8 70 249
1036	183 70 38 4
1037	183 70 51 57
1038	241 9 70 4
1039	70 38 100 67
1040	70 249 16 202 234
1041	9 70 2
1042	251 70 16 202 4
1043	251 70 54 184
1044	224 70 65 193
1045	220 70 72 67
1046	8 251 70 249
1047	70 57
1048	70 18 238
1049	198 70 98 1
1050	220 82 70 210
1051	70 38 255 226
1052	82 104 70 2
1053	227 70 108 249
1054	14 70 2 45
1055	251 70 38 262 4
1056	70 60 181 230
1057	8 70 38 16
1058	70 38 249 2
1059	70 185 57 219
1060	70 38 262 226
1061	251 112 70 262
1062	70 262 193
1063	198 70 143 71
1064	9 70 65 2
1065	118 70 54 45
1066	224 70 38 98
1067	183 8 70 226
1068	70 34 71
1069	9 70 249 98
1070	8 70 2 226
1071	183 70 4
1072	70 122 151 230
1073	183 14 70 221
1074	9 70 262 57
1075	220 70 260 230
1076	220 70 250 65
1077	9 70 262
1078	70 122 210 2
1079	70 57
1080	70 122 259 57
1081	9 70 71 2
1082	70 38 249 259
1083	70 38 71 185
1084	8 70 2 4
1085	70 164
1086	41 112 70 143
1087	8 70 2 57
1088	70 210 145
1089	224 70 18 184
1090	87 198 70 210
1091	224 70 210 184
1092	70 71 46
1093	41 70 221 71
1094	9 70 71 2
1095	269 70 2 147
1096	198 70 72 46
1097	9 70 57 69
1098	70 38 196 215
1099	9 112 70 67
1100	70 38 221 16
1101	41 70 113 250
1102	70 38 245 65
1103	70 71 67 259
1104	183 251 70 262
1105	9 70 65 16
1106	70 2 57 167
1107	70 143 71 45
1108	70 67 98 4
1109	113 106 231 57
1110	70 259 230 226
1111	70 38 16 4
1112	70 71 268 167
1113	70 38 221 65 2
1114	70 73
1115	70 2 69
1116	9 70 185 57
1117	70 65 54
1118	70 38 179
1119	70 54 255 57
1120	9 70 184 98
1121	9 112 70 2
1122	70 2 182 4
1123	70 71 67 259
1124	70 2 164 4
1125	70 57 69
1126	70 122 184 67
1127	70 67 230 4
1128	70 38 182 4
1129	70 262 182 213
1130	70 38 215
1131	70 185
1132	9 16 10 51
1133	70 2 98 240
1134	220 70 2 230
1135	241 70 230 4
1136	14 70 51
1137	70 71 262
1138	70 210 110
1139	70 38 69 193
1140	70 65 66
1141	251 70 71 262
1142	70 66 152
1143	70 98
1144	70 42 231 110
1145	70 38 262 196
1146	14 70 2 57
1147	70 38 65 185
1148	70 71 202 69
1149	70 42 259
1150	9 70 65 2
1151	70 38 255 98
1152	70 2 98
1153	183 224 70 4
1154	183 9 70
1155	70 115 181
1156	70 231 2 4
1157	14 70 2 193
1158	9 41 70 38
1159	132 230 57
1160	9 70 65 2
1161	41 70 38 2
1162	224 70 60 57
1163	183 80 70
1164	33 34
1165	220 29 98 4
1166	1
1167	161
