Students	1475
234	189 27 10 141 141
235	179 190 164 101 277
236	79 171 129
237	50 231 71
238	69 210 210 30 81 81
239	138 191 152 33 202
240	132 180 192
241	142 193 137 68
242	69 194 195 33
243	163 178 117
244	110 49 164 105 51
245	180 72 77
246	118 154 23
247	69 178 142 241
248	179 190 26 69
249	53 5 103 173
250	32 142 144 148
251	141 194 141 80 216
252	141 23 141 246 163
253	196 254 91
254	174 164 190 277 133
255	32 43 145 44
256	171 164 77 30
257	146 69 153 115
258	72 115 164 21 261
259	141 138 115 35 141
260	32 197 198 154 118
261	41 72 115 138
262	194 146 69
263	69 149 210 210 81 81
264	1 174 129 133 69
265	4 52 50 23
266	141 53 23 141
267	199 92 92 93 150 93
268	58 151 190
269	200 161 72 193
270	147 37 235 241
271	168 144
272	142 190 71
273	141 81 141 81
274	69 140 210 210 220 220
275	201 92 81 34 92 93 93 81
276	186 142 114 99
277	202 178 27 171
278	168 70 46 160
279	23 120 120 175 250
280	69 129 220 220 150
281	141 141 53 24
282	27 146 274 35
283	110 49 105 51
284	69 210 210 92 92 93 93 148
285	118 92 92 93 93
286	114 72 115 101
287	154 110 25
288	170 7 116
289	13 88 133
290	114 20 7 257
291	37 147 230 43
292	80 38 39 67
293	129 113 67
294	18 21
295	71
296	88 13 81 81 40
297	110 102 204 24
298	118 36 137 140
299	157 37 205 57
300	70 253
301	123 124 185
302	81 81 203 203
303	9 170 257 7
304	11 203 203 189
305	207
306	72 27 184 250
307	150 149 275 282
308	7 57 242 86
309	42 106 233 156
310	94 58 153
311	2 106 127
312	46 242
313	99 53 75 6
314	30 31 187 63 158 158
315	44 146 63
316	208 81 81 105
317	61 101 117 182 250
318	209 203 203 166 121
319	7 75 231
320	72 115 166 20
321	177 75 99 242
322	212 147
323	133 80 113 79 251
324	26 199 126
325	206 275 230 46 19
326	81 275 166 81
327	110 16 163 87
328	73 115 131 116
329	182 142 255 87
330	159 257 34
331	71 73 189
332	10 141 131 163 141
333	4 69 151
334	213 97 169
335	214 179 65 178
336	215 94 72 184
337	216 178 33 242
338	210 210 217 158 65
339	94 69 171
340	129 214 69 115
341	178 33 242 279
342	81 32 23 81 182
343	149 281
344	179 79
345	69 194 187
346	158 109 143 19
347	219
348	7 57 20 257
349	84
350	36 14 64
351	20 115
352	7 86 257 157
353	14 114 55 66
354	187 163 63
355	5 6 220 220
356	69 37
357	79 80 129 30
358	129 203 203 217
359	202 223
360	14 81 81 75 132
361	20
362	72 62 35 18
363	123 193 101
364	81 81 50 166 203 203
365	49 105 51 46
366	9
367	210 210 129 92 92 93 93
368	115 20 9
369	141 141 265 254
370	141 32 72 34 141
371	222 100 116
372	100 53 27
373	35 111 73 145
374	149 178 171 24
375	137
376	31 168 111 127 158 217
377	216 191 220 220 141 141
378	69 27 140 220 220
379	120 120 224 193
380	34 73 92 92 81 81 93 93
381	110 81 81 159 11
382	225 215 226 45
383	227 196 139
384	74
385	82 7 65
386	37 59
387	97 154
388	37 147
389	107 76 114
390	228 229
391	7 28 133
392	34 208 45
393	53 253 68
394	145 62 95 254
395	110 69 81 81 284
396	53 100 6
397	69 129 220 220
398	70 137 231 202
399	82 257 32 34
400	141 141 72 175 34
401	189 71 231 257
402	51 187 49 59
403	163 153 250 107
404	189 71 132 199
405	137 142 239 189
406	232 68 33 242
407	173 33 281
408	145 35 127
409	233 133 146
410	189 182 71 261
411	120 120 156 27 238
412	131 145 199 182
413	149 182 103 171
414	179 117 277 129
415	234 96 236 63
416	61 177
417	7 147 231 257
418	206 187
419	82
420	99 78 193 142
421	236 67 68
422	228 229 87 275
423	147 37 24 28
424	14 24 180 75
425	9 170 120 120
426	154 219 147 37
427	15 81 81 203 203 166 154
428	96 160
429	3 80 113
430	174 42 204
431	118 103 143 64
432	139
433	132 222
434	62 95 96
435	101 163 150 203 203
436	120 120 270
437	50 27 230 120 120
438	182 86
439	141 69 164 141
440	82 32 130
441	149 50 65 197
442	43
443	237 221 208
444	43 44
445	208
446	106 2 44 146 218
447	210 210 220 220 10 110
448	237 120 120 240
449	141 81 166 259 141 81
450	210 210 81 81 16 10
451	57 81 81 203 203 166
452	82 71 164 231
453	35 183 118 160
454	181 117 150 285
455	32 132 33 152
456	106
457	82 35 57 71
458	147 37 125 193
459	1 106 42
460	106 140 102
461	36 14 163 75
462	17 133
463	129 80 27 79
464	86 30 21 59 283
465	188
466	41 187 95
467	182 171 172 236 192
468	46 3 64 154
469	49 80 79 111
470	106 140 176 42
471	106
472	102 174 133 164
473	81 210 210 69 129 81
474	120 120 238 142
475	70 72 40
476	40 175 174
477	171 69 79
478	23 193 223 35
479	240 145 241 226
480	50 150 111 199
481	23 115
482	171 190 208 69
483	154 36 193
484	18 76
485	55 92 92 93 93
486	113 135 51
487	14 147 41 154 132
488	133 106 75
489	24 144 235 178
490	7 86 8 198
491	42 106 233
492	58 178 53 141 141
493	134 49
494	42 106 44 45
495	32 178 276 259
496	99 36 14 154 163
497	88 171 234 208
498	139 243
499	144 157 118
500	244 123 61 182
501	161 185 150 232
502	154 160 110
503	226 72 115 107
504	142 14 163 166
505	227 120 120
506	174 133 149 140
507	3 50 206 43 286
508	186 53 250
509	110 11 199 187
510	215 50 275 282
511	124 28 155
512	71 140
513	11 210 210 119
514	210 210 95 213 145
515	103
516	210 210 227 81 81 145
517	69 220 113 4 220
518	154 23 220 220 200
519	23 27 53 100
520	216 142 154
521	210 210 81 23 81
522	132 35 60 232
523	35 36 64
524	133 107 250 208
525	161 193 142 261
526	179 149 11
527	42 106
528	137 245 159 250
529	41 246
530	110 210 210 81 171 81
531	114 121 18
532	208 205
533	247 106 27 233
534	84 248
535	43 250
536	154 245
537	14 38 39 75 213
538	244 61 249
539	103 80
540	26 101
541	174 164 92 92 93 93 199
542	9 147
543	30 57 199
544	100 220 220 53 163
545	133 127 114 18
546	181 47 211 285
547	152 137 182 130
548	99 118 102 94
549	242 23 75 208
550	23 1 133
551	72 75 146
552	163 269
553	50 27 253
554	79 240 194 151
555	189 168 130 34
556	195 92 92 187 93 93
557	23 210 210 81 81
558	71 168 23
559	27 171 103 129 80
560	82 7
561	194 27 151 69
562	7 41 50
563	130 7 257 57
564	37 24 147 235
565	134 135
566	14 280
567	196 66 55
568	123
569	68 247
570	49 51
571	189 187 63
572	89 90
573	7 244 231
574	14 125 192
575	194 151 68 210 210
576	83 54
577	129 252
578	57 88 250
579	160 149 86 28
580	81 81 68 16
581	1 2 50 268
582	133 113 129 80
583	179 164 190
584	117 72 34 92 92 93 93
585	87 80 70 201
586	1 259 42
587	227 206 3
588	59 107 64 29
589	36 81 81 118
590	71 27 116
591	36 137 251
592	45 276 188 122
593	163 167 153 141 141
594	142 17 70 175
595	53 23 130 269
596	252
597	141 141 182
598	4
599	161 124 50
600	247 187 146 250
601	68 202 120 120 228
602	210 210 129 146 92 92 93 93
603	210 210 180 10 148
604	30 158 217 32 158
605	163 178 74 164
606	203 11 15 203 284
607	92 92 81 141 141 93 93 81
608	21 137 114
609	106 13 2
610	244 61 148
611	84 7 29
612	160 53 102 6
613	223 196 164 254 211
614	190 58 79
615	120 120 129 80 109
616	5 6 46
617	253 52 254
618	210 210 10 250
619	161
620	110 75 213 118 14
621	36 14 102 68
622	36 110
623	115 18 250
624	18
625	169 167 97
626	163 99 15 11
627	104 147
628	3
629	43 98
630	215 98 162
631	163 141 141 11 168
632	174 208 182 27
633	130 140 71
634	247 2
635	147 28 150
636	77 49 51 135
637	150 24
638	3 275 206
639	179 79
640	44 45 175
641	81 81 69
642	164 174 188 133
643	154 174 120 120
644	102 174 146 133
645	69 115
646	215 27 92 34 93 93
647	99 179 250 129
648	210 210 149 92 92 93 93 213
649	184 34 92 92 150 93 93
650	178 180
651	200 27 142 272
652	174 145 75 52 98
653	50 68 256
654	145 142
655	41 117 34
656	210 210 81 81 142 69
657	72 204 166
658	210 69 129 210
659	244 256 171 236 178
660	210 210 199
661	227 145 107
662	222 17
663	49 20
664	258 231 275
665	43 97 159 218
666	54 80 99 16
667	130 8 117 108
668	45 44 76
669	14 118 213
670	17
671	42 121 106 208
672	31 97 68 193
673	2
674	146 63
675	94 3 30
676	181 91 85 285
677	106 122 30 208
678	31 74 217 218
679	219 151 146
680	154 36
681	257 43 209
682	30 210 210 69
683	141 141 81 81 34 164
684	142 118 254 99
685	141 81 81 175 141 103
686	23 141 141 115 175
687	99 229 154
688	80 66
689	140 146 160
690	37 187 235
691	87 23 145 27
692	110 49 105 51
693	152 120 120 168
694	69 113 129 277
695	32 92 92 275 93 93
696	152 178 24
697	94 146
698	69 210 210 81 81 112
699	181
700	32 50 46 182
701	253 142 70 8
702	163 92 92 93 93
703	187 24
704	137 259
705	186 72 111 115
706	17 108 92 92 93 93
707	178 141 141 146 199 198
708	260 52 75
709	210 210 69 81 38 39 81
710	32 177 92 92 93 93
711	130 120 120 181
712	146 24
713	257 191 46 91
714	141 141 175 81 81 115
715	121 169
716	73 68
717	69 210 210 81 199 81
718	130 222 255 50
719	87 44 45 27
720	230 141 81 81 141 174
721	152 69 164 141 141
722	183
723	197 98 52 198
724	168 87 130 201
725	210 210 32 92 93 93 81 92 81
726	210 210 168 81 81 69
727	101
728	245 20 75 133
729	137 92 92 140 93 93 174
730	113 129 80 79
731	7 87 149
732	88 13 48 54
733	179 26 101
734	70 69 10 210 210
735	154 34 208
736	120 120 178 280 193
737	141 261 50 92 92 141 93 93
738	77 161 32 162
739	132 92 214 92 154 93 93
740	10 153 52 214
741	41
742	80 79
743	79
744	79 80 101
745	79 244 250 50
746	79 80 201
747	79 80 171
748	113 37 171 85
749	120 120 181 171 208 285
750	210 210 81 81 262
751	262 141 141 81 81
752	262 210 210 81 81
753	261 263 93 93 201 92 92
754	264
755	264 261 223 199
756	264 136 136 212 241
757	264 120 120 108 250
758	264 92 92 93 93 215 252
759	264 27
760	264 212 266 267
761	264 212 250
762	264 201 184 256
763	264 256 174 23
764	264 77 120 120 250
765	264 141 141 232 212
766	264 146 23 260
767	264 69 194
768	264 136 136 146 69
769	264 68 252 23
770	264 32 92 93 93 68
771	264 141 141 27
772	264 174 232 141 141
773	264 34 92 92 93 93 146
774	264 68 54 256
775	264 68 23 92 92 93 93
776	264 184 256 141 141
777	264 130 108 268
778	264 108 199 92 92 93 93
779	264 146 256 250
780	264 250 27
781	264 23 159 92 92 93 93
782	264 169 27 93 93
783	264 182 197 256
784	264 142 226 92 93 93
785	264 174 150 232
786	264 118 265 52
787	264 182 145
788	264 182 256 23
789	264 120 120 159 140 197 198
790	264 27 132 140
791	264 159 92 93 93 146
792	264 250 198
793	264 146
794	264 269 192
795	264 70 182 241
796	264 174 73 23
797	264 212 220 220 250
798	264 146 212 260
799	264 241 182
800	264 136 136 212 252
801	264 261 226 23
802	264 23 182 241
803	264 92 92 93 93 159 23
804	264 232 212 250
805	264 98 266 267
806	264 142 189 8
807	264 137 212 59
808	264 120 120
809	264 32 250
810	264 145
811	264 261 270 207
812	264 77 227
813	264 142 23 141 141
814	264 174 57
815	264 141 141 212
816	264 141 141
817	264 199 145 256
818	264 120 120 191 227
819	264 149 186 182
820	264 23 27 234
821	264 23 251 8
822	264 23 269
823	264 201 241
824	264 214 144 23
825	264 23 182 261
826	264 120 120 186 23
827	264 146 149 77
828	264 149 132 178
829	264 142 215
830	264 174 232 23
831	264 87 261 182
832	264 144 182 27
833	264 212 241 21
834	264 174 73 23
835	264 240
836	264 120 120 27 142
837	264 212 182 27
838	264 201 146 108
839	264 261 23
840	264 142 23 265
841	264 232 250
842	264 212 141 141
843	264 186 197 198 69
844	264 70 182 212
845	264 228 202
846	264 145 159 142
847	264 23 92 92 93 93
848	264 65 132 92 92 93 93
849	264 69 182 32
850	264 149 212 92 92 93
851	264 189 212 256
852	264 23 144 208
853	264 21 23 175
854	264 146 27
855	264 174 23 241
856	264 142 144 182
857	264 141 141 23 159
858	264 23 145 241
859	264 141 141 32 23
860	264 146 23 27
861	264 252 182 142
862	264 132 144 159
863	264 141 141 232 92 93 93 92
864	264 21 146
865	264 232 226 250
866	264 142 131 197 198
867	264 256 234 69
868	264 212 182 261
869	264 226 261 267
870	264 146 271 212 129
871	264 182 52 33
872	264 136 136 199
873	264 250
874	264 212 142
875	264 23 182 27 269
876	264 281 198
877	264 77 252 23
878	264 215 23 162
879	264 73 252 140
880	264 199 162
881	264 144 92 92 93 93 150
882	264 23 182 252
883	264 212 260 269
884	264 142
885	264 141 141 23 159
886	264 261 118
887	264 267 266 197
888	264 108 92 93 93 23
889	264 150 146
890	264 182 256 23
891	264 146 92 92 93 93 23
892	264 227 182
893	264 182 159 92 92 93 93
894	264 131 132
895	264 27 92 93 93
896	264 153 92 93 93 186
897	264 272 266 241 267
898	264 227 184 92 93
899	264 182 144 241
900	264 23 260 256
901	264 199 117 149
902	264 150 87
903	264 140 226 92 92 93 93
904	264 136 136 108 23
905	264 232 184
906	264 201 159 250
907	264 33 142
908	264 132 268
909	264 212 174 250
910	264 178 98 92 92 93 93
911	264 32 250 269
912	264 212 150 241
913	264 87 199 182
914	264 23 108
915	264 108 199
916	264 70 9
917	264 136 136 69 266 267
918	264 232 167 23
919	264 23 220 220
920	264 148 34 92 92 93 93
921	264 87 261 242
922	264 132 268 226
923	264 186 145 111
924	264 227 23 250
925	264 182 241
926	264 93 93 92 92 182 261
927	264 241 234
928	264 120 120 27 197 198
929	264 141 141 68 252
930	264 146 239 132
931	264 174 120 120 204
932	264 23
933	264 252 272 92 92 93 93
934	264 142 159
935	264 141 141 68
936	264 23 178 241
937	264 212 145 220 220
938	264 146 212 197
939	264 232 250 141 141
940	264 120 120 159 140
941	264 182 269
942	264 207
943	264 130 132 144
944	264 136 136 69 241
945	264 142 27 93 93 92
946	264 146 32 120 120
947	264 23 250
948	264 32 33 266 267
949	264 250 54
950	264 220 220 69 32
951	264 23 184 175
952	264 120 265 120 186
953	264 214 23 159
954	264 150 252 23
955	264 201 144 241
956	264 69
957	264 32 34 28
958	264 241 212 146
959	264 174 182 159 271
960	264 23 182 159
961	264 226 250 182
962	264 146 23
963	264 146 159 182 132
964	264 241 267 266
965	264 142 182
966	264 252 212 182 269
967	264 159 92 92 93 93 199
968	264
969	264 32 120 120 250
970	264 87 197 198 68
971	264 142 108 251
972	264 261 23 92 92
973	264 252 145
974	264 227 182 92 92 93 93
975	264 23 182 261
976	264 132 70 241
977	264 77 149 251
978	264 240 143
979	264 34 269
980	264 252 132 68
981	264 146 234
982	264 160 70 27
983	264 212 268 220 220
984	264 182 153 250
985	264 69 92 92 93 93
986	264 215 212
987	264 150 144 261
988	264 92 92 93 93 159
989	264 77 201 184
990	264 182 33 23
991	264 142 234 23
992	264 174 92 93 93 92 199
993	264 252 23 92 92 93 93
994	264 214 199 182
995	264 174 199 92 92 93 93
996	264 195 234 23
997	264 265 269 23
998	264 186 149
999	264 182 32
1000	264 32 59 142
1001	264 271 252
1002	264 120 120 238
1003	264 70 212 220 220
1004	264 129 256 92 93 93
1005	264 27 92 92 269 93 93 23
1006	264 141 23 146 141
1007	264 212 182 70
1008	264 23 174
1009	264 212 220 220
1010	264 252 145 92 92 93 93
1011	264 130 120 120 108
1012	264 146 271 261 136 136
1013	264 87 32 267 283
1014	264 146 271 232 23
1015	264 271 23 182 159
1016	264 232 221 144
1017	264 150 144 241
1018	264 146 23 59
1019	264 146 271 182 23
1020	264 69 146 184
1021	264 146 93 93 92 92
1022	264 146 120 120 182
1023	264 212 92 92 93 93 146
1024	264 261 69 146
1025	264 132 182 261
1026	264 132 182
1027	264 23 271 261
1028	264 146 145
1029	264 34 27 142
1030	264
1031	264 23 250 192
1032	264 210 210 199 69
1033	264 142 261 68 217
1034	264 174 276 238
1035	264 145 159 192
1036	264 21 159
1037	264 136 136 271 220 220 146
1038	264 261 201
1039	264 252 117 182
1040	264 146 23 150
1041	264 261 23 220 220
1042	264 226 68
1043	264 174 271 261
1044	264 146 92 92 241 93 93
1045	264 32 182 21
1046	264 23 271 159 68
1047	264 212 93 93 269 92
1048	264 92 93 69
1049	264 146 261 250
1050	264 146 182
1051	264 144 146 261
1052	264 142 226 146
1053	264 174 23 159
1054	264 234 92 92 93 93 69
1055	264 146 261 212 271
1056	264 174 252 23
1057	12 114
1058	265
1059	182 4 23
1060	263 159 34 269
1061	178 199 201
1062	141 141 212 264
1063	192 264
1064	141 141 108 23 264
1065	98 264 202
1066	72 181 115 110
1067	146 261 132 264
1068	159 267 264
1069	264 146 212
1070	159
1071	147 37 279
1072	134
1073	273
1074	147 40 122 152
1075	63 274 145
1076	130 281
1077	96
1078	63 253 96 187
1079	97
1080	118 14 30 217 64 158
1081	80 101
1082	22 67 34
1083	88 180
1084	169 116
1085	61
1086	27 197 198
1087	28 64
1088	102 10 250 144
1089	68 43
1090	241 135
1091	210 210 73
1092	157 147 230 24
1093	102 83 194 151
1094	157
1095	87 32 8 93 93 92 92
1096	143 279
1097	164 74
1098	85 71
1099	91 41
1100	69
1101	68 251 239 98 272
1102	195
1103	236 199 182 8
1104	40 279
1105	128
1106	112
1107	261 237 159
1108	142 251 154
1109	117 28
1110	193 27
1111	253
1112	4 211
1113	121 69 171
1114	236 208
1115	253 145 32
1116	252 212 225
1117	1 40 133
1118	129 79 171 27
1119	68 212 238 111
1120	144 272 142 118
1121	118 141
1122	264 59 241
1123	214 156 279
1124	106
1125	10 167 97 228
1126	277 126
1127	279
1128	187
1129	11 68 241 112
1130	184 280
1131	240 171 79
1132	23
1133	200 214 141 141
1134	253 142 75
1135	50 182 253 153
1136	34
1137	187
1138	147 37 55 24
1139	219 113 80
1140	111
1141	143 133
1142	75 210 210
1143	114 244 34
1144	146 24 144
1145	92 93
1146	171 208
1147	15 81 203 203 81
1148	258 120 120
1149	187
1150	141 141 148 115 271
1151	12
1152	115
1153	164 120 120
1154	144 248
1155	50 46
1156	87
1157	41
1158	208
1159	46 45
1160	254 159 186
1161	32
1162	96
1163	275
1164	38 39 230
1165	244
1166	120 120
1167	233 29
1168	154
1169	11 276 18
1170	145 192
1171	209
1172	42 106 117
1173	276 74
1174	10 50 72
1175	178 128
1176	49
1177	72 34 20
1178	133 247 42 132
1179	266 267
1180	57 98 111
1181	132
1182	227
1183	34 181 47
1184	218 33
1185	174 1 133 219
1186	50 250
1187	72 34 115
1188	135
1189	120 72 20
1190	98
1191	88 114 40
1192	219
1193	163 168 117
1194	83
1195	88
1196	72
1197	161
1198	59 115
1199	117
1200	200 167 207
1201	2 233 34
1202	10
1203	68
1204	226
1205	68 172
1206	157 114 34
1207	208 114
1208	207 35 229
1209	215
1210	117
1211	114
1212	154
1213	247
1214	58
1215	276 236 207
1216	276
1217	86
1218	133 42 190
1219	53 53 100 212
1220	83
1221	36 205
1222	103 101
1223	127
1224	18
1225	279
1226	73 132
1227	42
1228	176 208
1229	36
1230	228 172
1231	114
1232	117
1233	68
1234	165 163
1235	96
1236	77 34
1237	199
1238	70
1239	110 75
1240	130 50
1241	214 144
1242	49
1243	174
1244	57 72 20
1245	49 133
1246	53 53 5
1247	50
1248	102
1249	58
1250	72 34
1251	34
1252	46 206 117 3
1253	70
1254	126
1255	195 173
1256	81 81
1257	183
1258	19
1259	92 92 93 93
1260	30
1261	91
1262	102
1263	110
1264	247
1265	105
1266	152 132
1267	147 279
1268	88
1269	82
1270	214
1271	38 39 92 93
1272	184
1273	116
1274	166
1275	117 172
1276	208 117
1277	208
1278	77 161 58
1279	77 146 53 53 100
1280	215
1281	9 34 92
1282	10 81 166
1283	219 170
1284	179
1285	118
1286	115 166
1287	145 62 95
1288	160
1289	114
1290	115 172
1291	32 226 50
1292	142 219 92 92 93
1293	223 177 52
1294	120 266 267
1295	79
1296	181 47
1297	208 148
1298	103 239
1299	210 210 69
1300	146
1301	72 20
1302	30 31 259 283 217
1303	120 120
1304	226 50
1305	178
1306	84
1307	77 92 92 93
1308	34 164
1309	250
1310	236 103 69
1311	287 222 132
1312	34
1313	129
1314	279
1315	148 34
1316	72
1317	59
1318	174
1319	34 18
1320	34
1321	1 153
1322	160 138
1323	186 132 59
1324	208 59
1325	146
1326	227 132
1327	226 72
1328	133 146
1329	50 72
1330	164
1331	133
1332	240
1333	174 57 219 140
1334	133
1335	101
1336	174 208 207
1337	186
1338	184 34
1339	215
1340	144
1341	207
1342	215 34
1343	115
1344	1 283 217
1345	251
1346	130 259
1347	50 191
1348	190 101
1349	34
1350	148
1351	146
1352	146
1353	146 234
1354	128
1355	114
1356	68 221
1357	133 146
1358	72
1359	72 34
1360	69
1361	103 120 120 140
1362	138
1363	30 31 283 19
1364	21 242
1365	81 81 34
1366	199
1367	34
1368	72
1369	163 155
1370	34
1371	160 34 181
1372	70
1373	169 164
1374	149
1375	174 92 93
1376	57 72 195
1377	34 164
1378	222 108
1379	226
1380	34
1381	180 288
1382	154
1383	103 68
1384	152 72 92 92 93 93
1385	222
1386	132 164 197
1387	208
1388	132
1389	226 253
1390	209
1391	152
1392	222
1393	92 93 93 81
1394	234
1395	69 250 171
1396	127
1397	214
1398	152
1399	287
1400	178
1401	34
1402	114 72
1403	23 207
1404	222
1405	180
1406	276 207
1407	180
1408	32
1409	223 254 168
1410	164
1411	34
1412	174 208 207
1413	117
1414	4
1415	30
1416	183
1417	23 92 92 93 93
1418	207
1419	70
1420	164
1421	23
1422	23
1423	212 164
1424	140
1425	34
1426	9 228
1427	237
1428	118
1429	24
1430	103 127 24
1431	215
1432	174
1433	250
1434	216
1435	174
1436	174
1437	146
1438	168
1439	282
1440	148 226
1441	140
1442	260
1443	214 178
1444	52 266 267
1445	207
1446	129
1447	266 267
1448	57
1449	250
1450	215
1451	120 120
1452	69
1453	260
1454	146
1455	260 250
1456	146 129
1457	215
1458	260
1459	148
1460	223
1461	59 221
1462	222
1463	214 212
1464	219
1465	158 218
1466	266 267
1467	191
1468	260
1469	174
1470	217 218
1471	266 267
1472	217 158
1473	34
1474	34
1475	81 81
