Students	1213
287	213 205 149 33
288	37 5 154 132 172
289	221 198 27 29
290	98 53 114
291	125 52 61 148
292	36 17 130
293	111 82 170
294	195 123
295	113 204 18
296	77 24
297	138 39 29
298	111 63
299	37 78
300	143 222
301	27 84
302	138 197
303	22 23
304	168 11 20
305	23 49 21
306	223 184 27 16 17
307	224 225 223 165
308	136 226
309	74 88 55
310	134 5 109
311	24 5 78 39
312	5 93 157 126
313	53 72
314	112 20
315	23 210
316	17
317	53 158 22
318	188 54 2 118
319	17 124
320	227
321	10
322	205 161
323	228 147 76 214
324	229 205 84
325	98 63 110
326	77 24 230 112
327	66
328	229 81 120 75
329	37 9 5 107
330	195 44 112 123
331	183 178 104 212
332	231 232 204
333	25 212 172
334	60 159 43
335	90 173 233
336	231 115
337	111 192 193 91 194
338	178 103 104 167
339	16 124
340	2 55 166
341	234 147 122
342	158 206 36
343	11 12
344	41 42 235 219
345	56 108 124 21
346	213 66 168 92
347	30 54 55
348	98 146 235
349	5 127 174
350	90 143 221 29
351	125 191 53 72
352	81 176 23
353	215 41 42
354	149 161 174
355	200 182 182 185
356	167
357	218 205 33 141
358	97 192 193 194
359	24 5 16 42
360	69 5 236
361	187 18
362	5 116 174 190
363	52 53
364	133 95 45
365	209 209 166 68
366	24 31 124
367	58
368	221 198 27
369	231 54 2 55
370	127 10 128
371	109 230 70 237
372	159 8 205
373	168 143 39 29
374	23 156 44 45
375	2 238 118
376	122
377	72 64
378	159 28 132
379	4 127 172
380	163 225 9 239
381	97 234 78
382	162 26 84
383	138 240 144 117
384	111 91 110 123
385	17
386	238
387	127 128
388	111 27 84
389	2 238 118
390	131 225
391	200 81 138
392	111 133 25 112
393	63 182 182 241
394	54 118
395	91 171 242 243
396	244 67 44
397	106 24 38
398	21
399	46 159 25 216
400	168 169 95
401	102 24 147 130
402	138 78 130
403	163 69 72 245
404	220 69 87
405	52 240 116
406	48 81 46 188
407	47 170
408	205 246 33 6
409	64 195 116 68
410	187 127 247
411	229 84 226
412	192 193 138 187 194
413	16 17
414	92
415	27 84 226
416	151 144
417	69 116 36 16
418	160 73 6
419	231 122 41 33
420	50 31
421	143 47 27 20
422	139 205 33 123
423	131 30 178
424	138 159 116 107
425	209 209 4 87 230
426	200 182 182 151 70
427	200 133 182 182 151
428	169 215 72
429	184 26 185 117
430	93 72 87 181
431	61 183 178 129
432	188 107 33 239 167
433	200 241 48
434	232 88 196
435	191 131 67 248
436	128 2 249 70 118
437	97 46 215 84
438	113 72 75 7
439	69 187 144 172
440	229 169 159 211
441	162 127 10
442	97 131 127 6
443	111 139 192 27 91
444	78 230 245 122
445	111 27 91 123
446	192 193 91 194
447	250
448	224 136 230 126
449	169 7
450	159
451	98 52 70 110
452	46 27 226 251
453	136
454	50 41
455	22 101
456	89 252
457	192 193 91 194
458	158 46 233
459	35 111 139 91
460	230 54 235 118
461	192 113 253 194
462	52 213 138 110
463	143 47 84 29
464	168
465	254
466	97 109 91 123
467	98 52
468	229 136 255 114
469	50 21
470	159 54 7
471	136 127 10
472	133
473	10 11
474	182 182 138 234 91
475	139 30 91 126
476	125 24 130 34
477	90 173
478	192 46 226 251
479	111 200 183 178
480	61 62 217
481	171 242 54
482	168 34
483	169 184 26
484	188 146 41 33
485	159 246 33 212
486	89 111 77
487	209 209 224 138 129
488	63 93 88 91
489	138 197 11
490	27 84
491	143 27 84
492	136 127 185
493	54 11 150
494	162 169 184
495	241 224 187
496	111 63 24 91
497	46 70 38
498	10 11
499	192 193 91 194
500	139 91 128 146
501	97 54 255
502	133 178 119
503	209 209 192 193 188 194
504	158 134 69 212
505	200 133 139
506	67 256 212 6
507	159 257 258 126
508	30 207 54 21
509	125 200 183 212
510	187 87 88 75
511	111 139 165 91
512	8 54 2 55
513	189 90 64 175
514	259 102 80 260
515	145 4
516	61 182 182 183
517	188 142 136 33
518	90 47 27 175
519	27 84 91 29
520	127 174 38
521	182 182 129 116 249
522	215 203 43
523	159 248 212
524	165 16 170
525	184 230 29
526	144
527	182 182 230 128 219
528	30
529	138 261
530	168 184 41
531	72 144 214
532	205 84
533	46 3
534	139 253 91
535	129 171 177
536	188 87 262
537	26 136 31
538	245 18 19
539	263 27 29
540	24 55 214
541	48 4 95 190
542	229 101 129 264
543	200 229 48 81
544	169 151 184 170
545	182 182 91 70
546	265 237 172
547	85 258 70 266 177
548	182 182 187 129 56
549	97 60 182 182 159
550	267 44 29 43
551	224 131 223 248
552	190 126
553	125 162 65 112
554	54 118
555	147 36 235
556	145 147 127
557	138 40 41
558	113 87 73 6
559	125 35 114
560	16
561	16 214
562	93 205 142 212
563	48 78 268 269
564	224 24 223 270
565	93 184 127 167
566	171
567	50
568	125 136 128 110
569	192 194
570	155 204 107
571	46
572	271 222 78 44
573	168 165 129 170
574	46 149
575	133 63 201 110
576	30 127 2 118
577	97 98 54 117
578	240 116 147 36
579	102 27 91 214
580	206 129 33 170
581	125 200 133 56
582	111 200
583	97 245
584	133 3
585	231 75 130
586	77 272 194
587	10 12
588	26 84 100 179
589	26 230
590	182 182 234 127 128
591	85 127
592	205 188 33 167
593	125 273 53 185 248
594	160 225 223
595	218 142 146 235
596	27 84 91 7
597	97 184 272 245
598	159 184 54
599	60 182 182 206 161
600	162 186 197 70
601	8 184
602	35 270 230 167
603	95 78 40 28
604	72 147 239
605	223 180 87 6
606	30 127
607	139 47 84 91
608	233 180 70 164
609	95 205 72 87
610	4 215 10 6
611	48 165 28 96
612	230 122 108
613	4 151 67 166
614	160 24 72
615	72
616	138 151 116
617	182 182 138 253 91
618	138 26
619	37 120
620	215 174
621	163 129 255
622	160 132
623	265 224 230 245
624	46 162 197 110
625	111 139 1 167
626	129
627	139 224 70 255
628	182 182 224 184 156
629	218 224 234 156
630	163 131 134 151
631	116 147 255
632	127 128 34
633	209 209 139 151 78
634	224 54 274
635	224 230 235
636	97 209 209 224 264
637	209 209 127 185
638	209 209 224 129 7
639	133 182 182 87 128
640	209 209 139 184 96
641	160 241 237
642	275 71 5 126
643	209 209 231 127 10
644	187 127
645	44 40 236
646	139 138 183
647	89 234 7 21
648	182 182 224 7 212
649	97 224 187 113
650	97 85 247 255
651	4 24 129
652	26 185 167
653	224 24 187 159
654	97 182 182 129 185
655	152
656	224 234 159 177
657	201
658	46 224 184 40
659	241 159 25 185
660	113 204 107
661	254 225 230
662	97 186 8 117
663	218 224 187 262
664	158 24 87 75
665	127 10 197
666	193 184 249 167
667	182 182 138 233 167
668	50 46 24 95
669	187 205 165 240
670	74 276
671	169 116
672	184 272 277
673	206 142 110
674	116 10 185
675	97 224 198 129
676	144 21
677	169 165 129
678	61 169 25 116
679	95 205 72 257
680	224 187 159 214
681	244 225 165 156
682	241 48 188
683	143 73
684	3 184 214
685	138 75 47 84
686	191
687	144 128
688	215 206 255 239
689	184 68
690	93 206 34
691	46 244 233 146 167
692	241 165 7 211
693	158 188 235 56
694	106 10 211
695	244 240 245 21
696	184 100 185
697	254 186 206
698	131 129 230
699	173 92 198 252
700	60 182 182 91 7
701	180 165 112
702	182 182 183 178
703	209 209 139 225
704	158 46 215 151
705	182 182 224 234 70
706	89 133 182 182 230
707	241 143 128
708	187 188 165 230
709	113 231 72 78
710	162 147
711	182 182 224 270 185
712	97 187 205 129
713	50 72 151
714	111 133
715	54 185 137
716	173 187 261 70
717	25 240 257 212
718	224 138 129
719	209 209 139 4 184
720	30 185 211
721	2 137 118
722	158 129 70
723	258 212
724	97 138 26
725	182 182 163 183 178
726	187 93 206
727	127 128 174 172
728	258
729	225 120 230 185
730	3 30 253 230
731	182 182 224 138 255
732	156
733	113 28 29 6
734	163 30
735	3 230 214
736	209 209 224 129 197
737	46 59
738	241 165 185 172
739	209 209 224 250 167
740	4 223
741	23 115
742	215 184 272 7
743	182 182 183 184 185
744	184 170
745	209 209 139 234 107
746	241 138
747	224 223 174 214
748	111 139 91 65
749	89 153 245
750	138 147 28 130
751	180 129 114
752	169 116 170
753	234
754	116 21 114
755	224 120 113 7
756	182 182 91 128 70
757	144
758	30 5
759	215 127 128
760	97 192 193 251 194
761	89 206 72 78
762	111 139 129 167
763	182 182 183 178 151
764	72 257
765	169 116 257 185
766	85 169 234
767	97 129 126
768	24 108 190
769	213 186 66
770	165 151 214
771	90 216
772	84 167
773	200 159
774	61 116
775	97 70 177 21
776	169 234 165 170
777	209 209 182 182 129 212
778	182 182 224 129 7
779	234 184 272
780	241 48 138 185
781	91 252
782	95 184 47
783	182 182 87 184 167
784	224 271 78 230
785	37 224 187 172
786	84 226 251
787	208 240 230 137 34
788	278 180 228
789	134 72 181 177
790	48 279 215 211
791	224 129 10 262
792	139 26
793	224 270 70 68
794	187 129 100 137
795	138
796	158 224 7
797	215 27 116 10
798	265 98 280 117
799	224 234
800	210
801	182 182 87 184 91
802	198
803	220 114
804	8 184 91 28 29
805	224 138 215 116
806	151 129 127
807	224 180 70
808	224 163 234 128
809	249
810	72 157 267 195
811	224 184 185 148
812	128
813	224 215 159 142
814	223 54 174
815	168 184 197
816	37 184 91 1
817	106 241 48 129
818	209 209 185 281 43
819	234 91 116
820	209 209 230 65
821	160 209 209 256 172
822	97 220 182 182 34
823	234 159
824	184 26 126
825	113 72 235 137
826	78 7 137
827	46 80 253 110
828	224 187 147 214
829	189 59 142 129
830	97 182 182 91
831	240 230
832	138 108
833	138 233 113 185
834	46 4 253 70
835	209 209 184 116 7 29
836	97 182 182 223
837	169 215 116 257
838	182 182 224 225 228
839	185 114
840	209 209 182 182 34
841	158 188 235
842	241 48 210
843	111 182 182 184 272
844	204 245 18
845	206 274 148
846	72 129 249
847	234
848	234 267 230
849	139 184 156 272
850	35 209 209 139 184
851	35 209 209 182 182
852	125 145
853	184 240 21
854	139 184 156 272
855	224 40
856	182 182 162 91 117
857	89 230
858	95 116 36 255
859	184
860	46 228 129
861	97 202 43
862	180 156 62 268
863	241 81 210 167
864	220 191 209 209 139
865	218 224 228 230
866	188 165 27 249
867	209 209 139 127
868	95 184
869	182 182 91 230 185
870	139 232 184 91
871	224 223 240 230
872	241 93 203
873	139 184 121 91
874	139 184 91
875	97 191 209 209 107
876	169 223
877	3 223 214
878	241 163 9 126
879	128
880	265 212 239
881	116 262 21
882	127 110 174
883	75 116
884	209 209 230 212 126
885	139 30 26 167
886	138 187 184 282
887	211
888	106 187 230
889	35 138 184 266
890	209 209 10 128 7 247 266
891	97 209 209 233
892	182 182 224 142 270
893	158 144 277
894	224 264 217 167
895	224 93 230 7
896	158 224 187 113
897	224 163 187 93
898	224 138 129
899	224 142 240 230
900	46 224 129 40
901	224 230 20
902	209 209 224 7
903	224 129 240 7
904	182 182 224 129
905	244 224 8 174
906	158 224 225 223
907	158 223 54
908	209 209 254 224 129
909	46 224 234 217
910	241
911	241 224 129 255
912	224 142
913	97 218 224 223
914	37 224 142 202
915	182 182 224 233 78
916	224 138 240 7
917	98 224 187 270
918	209 209 224 4 230
919	224 142 240 230
920	224 78 230
921	224 120 185
922	224 230 174
923	254 224 225
924	224 129 156 202
925	241 224 230
926	224 270 230 185
927	209 209 264
928	224 228 270 230
929	224 280 78 240
930	224 234 129 7
931	241 224 129
932	254 224 138
933	35 224 187 214
934	209 209 224 138 7
935	139 224 7
936	224 142 184 148
937	224 129 147
938	127 10 249
939	187 129
940	254 224 186 240
941	187 129
942	182 182 224 185 70
943	160 224 142
944	182 182 224 113 214
945	224 187 270 70
946	224 129 264 262
947	160 134
948	209 209 224
949	224 138 7 217
950	209 209 224 129 185
951	209 209 224 87 7
952	241
953	116 40
954	224 142 70 217
955	182 182 224 198 230
956	224 159 230 172
957	224 24 7 214
958	97 224 187 238
959	224 142 129 78
960	224 78 230 245
961	224 225 215 230
962	209 209 224 187
963	209 209 224 233 270
964	241 224 201 151
965	182 182 224 187 159
966	241 224 129 7
967	254 225 147
968	224 223 156 240
969	182 182 113 142
970	97 224 138 245
971	244 224 264 148
972	224 129 78 70
973	224 138 147 185
974	224 159 142 148
975	182 182 224 212 255
976	224 163 187 230
977	224 129 230 7
978	224 4 113 7
979	265 224 78 7
980	224 198 129 7
981	241 224 129 264
982	46 224 234
983	35 224 197
984	224 184 7 167
985	158 224 122
986	224 186
987	7
988	254 224 138 240
989	139 224 138 184
990	182 182 224 234 270
991	224 138 185 255
992	224 87 7 177
993	224 233 34
994	46 224 147 40
995	209 209 224 223 230
996	97 224 280 231
997	182 182 224 184 264
998	224 234 159 93
999	46 224 184 40
1000	209 209 224 54 239
1001	97 224 283
1002	139 184 185
1003	218 224 223 129
1004	218 209 209 224 185
1005	97 224 129
1006	224 156 7 214
1007	224 138 113 255
1008	224 233 240 167
1009	224 223
1010	224 234 78 230
1011	224 129 255 148
1012	224 253 136 68
1013	152 224 240 40
1014	152 224 270 40
1015	182 182 224 270 185
1016	182 182 224 129 185
1017	224 93 230 185
1018	139 224 270 255
1019	152 224 129 185
1020	97 224 225 223
1021	241 224 129 7
1022	224 270 20
1023	158 224 187 165
1024	254 224 129 230
1025	209 209 224 231 238
1026	224 215 270 230
1027	97 224 198 54
1028	224 247 283
1029	224 32
1030	197
1031	182 182 224 7 212
1032	182 182 224 129
1033	50 224 129 7
1034	254 224 70 177
1035	224 233 47 167
1036	224 138 159 129
1037	224 138 250 240
1038	224 215 184 167
1039	209 209 224 138 215
1040	209 209 224 142 217
1041	159
1042	255
1043	284 230
1044	182 182 224 129
1045	224 215 113 270
1046	7 238 214
1047	46 224 138 159
1048	209 209 224 163 230
1049	72 100 118
1050	240
1051	224 225
1052	209 209 224 270
1053	224 72 78 185
1054	139 224 129 7
1055	224 78 7
1056	35 159 70
1057	95 144 10
1058	224 24 240 245
1059	209 209 46 224 129
1060	224 270 184 167
1061	182 182 224 129
1062	241 224 24 185
1063	224 270 96 167
1064	224 223 129 212
1065	97 224 70 68
1066	97 224 159 156
1067	152 46 224 187
1068	97 224 250 129
1069	97 224 129 7
1070	97 224 223
1071	182 182 151 129
1072	97 224 78 255
1073	224 8 93 257
1074	241 224 93 142
1075	209 209 224 228 129
1076	241 224 129
1077	224 129 54
1078	265 224 142 245
1079	224 234 230
1080	97 224 225 223
1081	182 182 224 270 185
1082	46 224 270
1083	97 224 270
1084	224 184 185 167
1085	218 224 223 203
1086	224 87
1087	241 224 142 214
1088	182 182 224 185 212
1089	35 224 270 7
1090	139 224 250 7
1091	209 209 224 215 212
1092	46 187 147 230
1093	254 224 197 56
1094	218 46 224 228
1095	224 138 250 223 129
1096	241
1097	254 224 129 212
1098	224 78 240 7
1099	209 209 224 187 129
1100	209 209 224 187 230
1101	209 209 224 187 129
1102	224 233 129
1103	224 4 223 120
1104	224 138 270 147
1105	224 129 240 7
1106	158 224 223 240
1107	241 224 54 7
1108	97 224 253 283
1109	223 159 257
1110	138 120 264 269
1111	8 78 54
1112	224 138 129 255
1113	224 138
1114	224 159 240 212
1115	241 224 138 233
1116	224 113 230
1117	224 138 250
1118	224 129 136 7
1119	224 280 240 147
1120	182 182 224 270 185
1121	224 225 129
1122	209 209 224 129 7
1123	254 224 54
1124	224 138 223
1125	209 209 138 250 223
1126	209 209 244 224 116
1127	224 250 72 249 239
1128	209 209 224 138 113
1129	224 223 93 230
1130	224 215 87 148
1131	218 224 142 202
1132	97 224 72 7
1133	182 182 224 75
1134	224 187 129
1135	224 138 129
1136	224 40
1137	224 156 20
1138	209 209 46 224 138
1139	224 250 142 212
1140	224 138 250 223 184
1141	209 209 224 214
1142	224 138 250
1143	224 138 142
1144	139 224 186 54
1145	209 209 224 129
1146	224 91 283
1147	97 85 224 129
1148	224 129 235 212
1149	89 131 225 144
1150	50 224 282 54
1151	209 209 224 138 239
1152	241 224 7 167
1153	224 129
1154	97 182 182 224 129
1155	224 138 250 233 129
1156	224 129 197
1157	224 230 185 174
1158	241 224 7
1159	241 224 184 167
1160	189 234 70
1161	122
1162	78
1163	241
1164	218 177
1165	241 159
1166	198
1167	241 212
1168	254
1169	78
1170	254
1171	218 113
1172	241
1173	254
1174	230
1175	202
1176	156
1177	255
1178	93
1179	70
1180	254
1181	197
1182	214
1183	255
1184	198
1185	212
1186	254
1187	116 255
1188	258
1189	159
1190	258
1191	116 255
1192	241
1193	198
1194	173
1195	78
1196	202
1197	198
1198	214
1199	156
1200	152
1201	223
1202	85
1203	46
1204	254
1205	265
1206	25 238
1207	156
1208	198
1209	182
1210	255
1211	254
1212	223
1213	247
