Students	1352
580	205 210 183 78 78
581	118 207 5 74
582	79 35 35 25
583	170 210 94 232
584	35 35 91 49
585	247 103
586	150 145 91 45
587	26 134 29 30
588	148 215 15
589	134 29 216 30 3
590	206 1 34 34
591	137 201
592	9 47 40 67 161
593	73 138 126
594	185 56 119 38
595	145 91 49
596	47 45 112
597	134 29 128 30
598	41 157 240 38
599	92 130 43
600	79 230 191 45 65 195
601	222 251 204
602	150 88 221 98
603	26 162 204 91
604	241 73 252 149
605	40 174 97 8
606	234 144 101
607	67 155 91
608	33 33 155 183
609	100 158 21
610	243 117 237
611	91
612	34 34 137 35 35 8
613	213 8 66
614	118 205 183
615	253 230 76
616	215 98 66
617	22 131 154
618	40 56
619	10 75 183 225
620	222 130 184 37
621	118 155 214
622	100 67 23 11 11
623	9 170 131
624	34 34 11 11 76 8
625	150 251 232
626	204 8 44
627	22 165 183 78 78
628	79 34 34 91
629	221 119 38 44
630	167 155 145
631	118 184 137
632	136 5
633	213 254
634	11 11 183 186
635	210 66
636	22 200
637	34 34 11 11 76
638	112
639	170 156 94
640	37 132 155
641	241 73
642	34 34 11 11 76 244
643	118 124 184 97
644	243 5
645	33 33 10 203 243
646	10 40 252
647	10 164 243 255
648	202 10 185
649	202 34 34 10 75
650	34 34 10 76 8
651	121 135 183 97 240
652	123 10 23
653	33 33 221 103 256
654	231 210 57 163
655	62
656	217 10 166 169
657	75 213 98
658	148 110 244 44
659	135 75 119
660	202 33 33 150 6
661	167 11 11 221
662	199 33 33 150
663	22 241 224 73 144
664	81 97 51 112
665	92 13 257 66
666	250 34 34 76
667	202 118 98 3
668	202 34 34 183
669	197 99 3
670	40 113 76 97
671	11 11 237 101
672	148 221
673	33 33 150 207 44
674	184 144
675	10 76 186
676	185 257 84 8
677	22 73 75 98
678	117 146 223
679	246 197 38
680	37 132
681	47 155 112
682	202 34 34 10 76
683	202 183
684	12 207 101
685	150 75 183 78 78
686	224 73
687	239 67
688	131 204
689	223 112 66 38
690	113 155 149 38
691	10 76
692	99 211 207 56
693	33 33 183 6
694	148 97 112
695	155 221 119 21
696	206 208 116 214
697	40 98 159
698	157 124 8 112
699	202 97 8 66
700	73 8 94 168
701	33 33 10 185
702	246 8 66
703	73
704	170 166 126 95
705	10 40 23 183
706	193 189 204 191
707	118 40 103 8
708	184 51
709	92 177
710	11 11 8
711	231 236 72 119
712	103
713	33 33 145 91
714	149 256 214 107
715	40 8
716	99 118 251 257
717	22 241 73 237
718	145 146
719	150 35 35 200
720	88 254 168
721	205 144 17 173
722	83 43 258
723	135 184 192
724	33 33 150 137 183
725	202 29 252 78 78
726	34 34 131 112
727	118 10 23 174
728	106 150 22 35 35
729	259 195
730	10 11 11 210 260
731	118 84 8 65
732	41 97 240
733	10 40 254
734	10 23 11 11 256
735	202 206 251 97
736	67 166 32
737	248 145
738	121 150 10 3
739	206 41 214
740	100
741	118 67 23
742	183 117 225 237 94
743	33 33 150 200 66
744	135 172 94 232
745	246 99 184 258
746	22 10 254
747	29 183 35 35
748	123 231 252
749	215 204
750	33 33 10 75 76
751	154 8 256 44
752	57 78 78
753	113 131 174 97
754	155 141 183 244
755	79 34 34 203 56
756	79 34 34 217
757	9 207
758	33 33 150
759	33 33 34 34 91
760	244
761	22 40 120 3
762	10 76 204 66
763	33 33 150 8
764	10 174 186
765	56 204 8 44
766	99 105 101
767	231 251 103
768	148 10 8 66
769	231 34 34 218 140
770	23 56
771	40 88 103 84
772	41 207 240
773	221 76 174 119
774	10 221 76 78 78
775	33 51
776	167
777	22 261 73 38
778	144 230
779	244
780	171
781	33 33 217 35 35
782	180 65
783	22 241 3 232
784	246 118 10 71
785	10 40 215
786	202 206 185 56
787	121 97 72
788	46 42
789	33 33
790	127 165
791	184
792	106 34 34
793	10 12 185
794	199 174 200
795	29 183 3 44
796	33 33 10 76 186
797	130 11 11 8
798	202 193 189 189
799	184 76 122 43
800	155 149 51 147
801	26 34 34 146 91
802	202 34 34 221 103
803	10 185 204 44
804	246 118 183 117
805	73 256 258 112
806	33 33 180 183 225
807	22 124 131 240
808	118 10 174 192
809	100 6
810	213
811	81 205 64
812	206 41 135 58
813	145 146 8
814	215 137 155
815	5 91 126
816	148 83 84 214
817	155 207 56
818	202 83 155 221
819	34 34 222 210 5
820	99 10 144
821	228 73 40 107
822	34 34 135
823	202 206 148 84
824	155 76 120
825	130 12 131 204
826	150 183 117 252
827	117 89
828	199 179 154 6 74
829	117 103 98 252
830	202 170 144 155
831	206 198 145
832	73 40 221 245
833	202 33 33 150 6
834	148 22 10 131
835	34 34 183 8
836	29 40 183 117
837	47 150 37 78 78
838	202 11 11 98 244
839	218 84 95
840	183 117 104 240
841	202 9 112 244
842	83 98 8 44
843	34 34 40 183 35 35
844	75 91 227
845	34 34 35 35 54 55
846	10 172 203 76
847	251 204 145
848	130 12 131
849	118 41 183 117
850	202 10 75 256
851	246 10 185 186
852	41 240
853	193 131 98 169
854	123 236 23
855	197 22
856	33 33 150 76
857	40 131
858	138 23 57 201
859	230 186 64
860	222 204 214
861	124 84 146 240
862	47 22 120 110
863	47 241 261 73 124
864	205 97 89
865	103 226
866	22 8 256
867	40
868	170 33 33 150 183
869	234
870	8
871	113 244
872	215 97
873	157 135 131 76
874	34 34 40 64
875	206
876	40 142 56 258
877	202 34 34 183 35 35
878	148 215 137
879	202 144 232
880	118 254 223 59
881	197 8
882	33 33 150 137 112
883	216
884	22 237 254
885	73 207 56
886	79 34 34 144 76
887	43 223 44
888	103 240
889	34 34
890	22 224 73 35 35
891	231 157 76
892	239 35 35 25
893	34 34 137
894	202 33 33 150 183
895	203 207 119
896	40 161 107
897	92 13 146 186
898	206 40 97
899	34 34 155 35 35 98
900	73
901	148 97 98
902	206 222 192 59
903	183 117 104 177
904	227 38
905	33 33 34 34 76 91
906	10 66
907	228 8 212
908	222 225 226 21
909	10 183 6
910	22 222 10 186
911	10 76 5
912	10 40 76 204
913	33 33 22 10 203
914	10 23 204
915	150 10 76 8
916	22 10 200 245 244
917	189 227
918	22 10 40 23
919	10 23 213 94
920	118 10 51 44
921	10 174 192 112
922	246 10 75 204
923	118 10 76
924	34 34 10 262 243
925	34 34 10 215 76
926	10 6
927	33 33 10 76 8
928	10 174 186 94
929	33 33 10 192 254
930	10 12 174 204
931	10 243 177 6
932	10 234
933	10 203 204
934	10 203 204
935	118 10 23 263 263
936	118 10 76
937	34 34 10 203 76
938	10 105 208
939	10 184 200 245
940	10 11 11 8 66
941	237
942	10 56 252 254
943	34 34 10 23 183
944	10 174 56 105
945	10 23 204 195
946	118 10 23 65
947	10 137 94
948	22 10 40 8
949	33 33 10 185 244
950	202 10 76
951	10 76 174 8
952	10 186
953	10 242 71 204
954	10 203 78 78 6
955	22 10 192 256
956	10 155 252 255
957	170 156 10 166
958	22 10 40 186
959	10 185 174 204
960	10 185 204 223
961	34 34 10 200
962	100 10 204 65
963	10 11 11 221 94
964	10 130 71 76
965	10 3 245
966	34 10 131
967	10 71 6
968	10 144 213 145
969	10 23 76 204
970	10 88 166 94
971	10 248 76 6
972	10 11 11 158 44
973	10 213 203 76
974	10 131 76 66
975	10 263 263
976	10 144 142 145
977	34 34 10 76 186
978	34 34 10 40 23
979	202 10 164 216
980	10 40 183 186
981	10 243 78 78 255
982	34 34 10 76 8
983	10 75 11 11 192
984	10 12 8
985	213
986	34 34 10 186
987	202 10 204 186
988	34 34 10 243
989	10 144 66 59
990	10 76 186 208
991	10 76 204 256
992	10 83 204
993	202 118 10 210
994	10 76 204
995	118 10 40
996	10 204 8
997	10 75 17 6
998	22 10 8
999	10 12 88 208
1000	118 10 40 44
1001	34 34 10 23 76
1002	33 33 10
1003	10 23 172
1004	99 10
1005	34 34 10 76
1006	22 10 207
1007	33 33 10 186
1008	10 113 144 66
1009	33 33 10 76 8
1010	10 184 8
1011	34 34 10 76
1012	10 251 76 204
1013	10 11 11 105 258
1014	118 10 234 174
1015	150 10 40 183
1016	202 10 203 94
1017	10 40 174
1018	118 10 174 255
1019	33 33 10 234 5
1020	10 40 262 117
1021	10 11 11 186 116
1022	10 157
1023	217 10 158
1024	10 23 48 243
1025	10 213 137
1026	10 208 66
1027	10 76 192 112
1028	34 34 10 144 76
1029	22 10 174 186
1030	10 243 264 255
1031	33
1032	246 222 10 245
1033	222 10 76
1034	33 33 10 254
1035	10 40 174 186
1036	10 144 66
1037	33 33 118 10 76
1038	10
1039	33 33 10 186 66
1040	10 76 174 105
1041	33 33 10 183 186
1042	10 174
1043	10 243 263 263 244
1044	202 10 6 255
1045	33 33 10 76 105
1046	10 204 8 44
1047	118 10 186
1048	10 88 166 94
1049	10 234 254
1050	34 34 10
1051	202 10 185 126
1052	10 23 245 112
1053	10 23 76 66
1054	10 23 213
1055	33 33 10 204
1056	33 33 10 76
1057	10 40 203
1058	10 8 94
1059	202 33 33 10 71
1060	34 34 10 11 11 183
1061	10 131 76 256
1062	10 23 76 66
1063	10 183 105 256
1064	10 83 84 204
1065	202 10 200 256
1066	10 40 75 243
1067	33 33 10 221
1068	234 116
1069	180
1070	207 84
1071	222 180
1072	94 95
1073	218
1074	145 146
1075	148 22
1076	65 66
1077	73 118
1078	37
1079	41 174
1080	22
1081	145
1082	91
1083	51 94
1084	47 224 73
1085	205
1086	206
1087	22
1088	91
1089	44
1090	244
1091	94
1092	118 240
1093	11 11
1094	232
1095	244
1096	48
1097	84
1098	207
1099	48
1100	246 244
1101	22
1102	56
1103	84
1104	207
1105	207
1106	22 73
1107	214
1108	205 145 146 91
1109	206
1110	239
1111	205
1112	148 130 155
1113	58
1114	33
1115	231
1116	97
1117	33 207
1118	117 240
1119	94 232
1120	22 241
1121	240
1122	145
1123	11 11
1124	91
1125	218 244
1126	137 8
1127	18
1128	17 173
1129	207
1130	14
1131	159
1132	17
1133	123
1134	6
1135	97 186 119
1136	11 11 116
1137	47 245
1138	99
1139	260
1140	211 146
1141	47 245
1142	180
1143	224
1144	22
1145	180
1146	130 260
1147	22 73 38
1148	56
1149	231
1150	41
1151	116
1152	159
1153	207
1154	155
1155	91
1156	12 76
1157	91
1158	228 40 131
1159	244
1160	220 188 53
1161	222 200
1162	9
1163	207
1164	11 11 76 35 35
1165	22 73
1166	33 33
1167	92
1168	76
1169	37 213
1170	172
1171	118 41
1172	214
1173	180 11 11
1174	256
1175	193 222 215 191
1176	91
1177	222 211 223 21
1178	117
1179	11 11
1180	116
1181	172
1182	91
1183	10 12 213 203
1184	22 10 40 23 191
1185	118 10 243
1186	150 10 40 183
1187	148 10 40 183
1188	10 204 256 66
1189	10 243 185 204
1190	10 105 44
1191	10 23 185 204
1192	34 34 10 112
1193	10 40 76
1194	118 10 23
1195	189 118 10 203 169
1196	22 10 203 78 78
1197	10 185 254
1198	10 255
1199	10 213 97
1200	123 10 248
1201	10 234 203 94
1202	123 10 204
1203	100 10 12
1204	10
1205	10
1206	33 33 10 71 185
1207	10 76 204 252
1208	34 34 10 183
1209	10 40
1210	33 33 222 10 158
1211	10 76 204 8
1212	10 40 262 11 11 76
1213	202 10 23 94
1214	10 23 76 44
1215	10 158 66
1216	10 84 204
1217	33 33 10 243 192
1218	202 10 76 78 78
1219	10 243 186 78 78
1220	10 11 11 8 256
1221	10 215 11 11 66
1222	34 34 10 23 185
1223	148 10 23 65
1224	34 34 10 23 76
1225	10 40 76 35 35
1226	22 10 75
1227	10 132 255
1228	10 221 174 204
1229	202 10 23 11 11
1230	34 34 10 12 8
1231	34 34 10 23 76
1232	34 34 10 76
1233	202 10 71
1234	33 33 10 262 23
1235	34 34 10 243
1236	10 204
1237	10 213 166 94
1238	9 131 11 11 35 35
1239	22 10 40 183
1240	10 40 262 183 186
1241	10 185 204 186
1242	10 204 66
1243	148 10 244
1244	33 33 10 215
1245	10 40 262 76
1246	10 40 243
1247	33 33 10 40 215
1248	10 183 225
1249	202 10 186 94
1250	10 174 57
1251	33 33 10 76 252
1252	10 215 183 78 78
1253	22 10 203
1254	33 33 10 76 105
1255	34 34 10 207
1256	118 10 48 203
1257	10 183 256 66
1258	33 33 10 76 186
1259	10 11 11 155 8
1260	118 10 234 8
1261	10 40 76 78 78
1262	10 242 185
1263	10 11 11 243
1264	33 33 118 10 40
1265	118 10 40 23
1266	202 118 10 185
1267	33 33 10 262 76 44
1268	10 94 255
1269	10 48 105 64
1270	22 97 200 245
1271	118 10 40
1272	33 33 10 243 256
1273	10 40 174 192
1274	10 264
1275	10 215 76 66
1276	10 11 11 88 203
1277	22 10 23 76
1278	34 34 10 215
1279	193 10 23 204
1280	10 40 23 66
1281	10 76 204
1282	10 76 174 186
1283	246 10 186
1284	10 203 204 66
1285	10 183 166 94
1286	10 251 137 185
1287	118 10 185 204
1288	10 40 262 174 186
1289	34 34 10 215 97
1290	10 243 204 8
1291	10 11 11 243 8
1292	34 34 10 262 23
1293	10 40 183 186
1294	202 10 23
1295	10 174 264
1296	34 34 10 203 76
1297	33 33 10 186
1298	33 33 150 137 183
1299	10 40 215 97
1300	10 8 208 263 263
1301	33 33 10 76 186
1302	22 73
1303	9 242
1304	174 105
1305	208
1306	155 185
1307	254
1308	118
1309	94 6
1310	121
1311	6
1312	11 94
1313	185 174
1314	22
1315	241
1316	118
1317	191 259
1318	33
1319	88
1320	207 174
1321	227
1322	232
1323	11 207
1324	131
1325	6
1326	105
1327	119
1328	23
1329	191
1330	118 245
1331	221
1332	11
1333	194
1334	33
1335	254
1336	207
1337	6
1338	11
1339	185
1340	244
1341	6
1342	34
1343	254
1344	207
1345	202
1346	34 255
1347	6
1348	81
1349	207
1350	241
1351	76
1352	100 22 213
